Hour,Load [W],Flow Rate [m3/s]
3379,0.01,0.000303
3380,0.01,0.000303
3381,0.01,0.000303
3382,0.01,0.000303
3383,0.01,0.000303
3384,43.88,0.000303
3385,135.44,0.000303
3386,187.48,0.000303
3387,184.74,0.000303
3388,120.97,0.000303
3389,0.01,0.000303
3390,0.01,0.000303
3391,0.01,0.000303
3392,0.01,0.000303
3393,0.01,0.000303
3394,0.01,0.000303
3395,0.01,0.000303
3396,0.01,0.000303
3397,0.01,0.000303
3398,0.01,0.000303
3399,0.01,0.000303
3400,0.01,0.000303
3401,0.01,0.000303
3402,138.03,0.000303
3403,221.72,0.000303
3404,245.1,0.000303
3405,212.05,0.000303
3406,135.49,0.000303
3407,35.15,0.000303
3408,0.01,0.000303
3409,0.01,0.000303
3410,0.01,0.000303
3411,0.01,0.000303
3412,0.01,0.000303
3413,0.01,0.000303
3414,133.37,0.000303
3415,269.64,0.000303
3416,384.12,0.000303
3417,455.02,0.000303
3418,467.8,0.000303
3419,418.58,0.000303
3420,316.06,0.000303
3421,181.36,0.000303
3422,45.74,0.000303
3423,0.01,0.000303
3424,0.01,0.000303
3425,0.01,0.000303
3426,202.74,0.000303
3427,529.98,0.000303
3428,961.93,0.000303
3429,1457.58,0.000303
3430,1957.24,0.000303
3431,2388.02,0.000303
3432,2671.82,0.000303
3433,2734.95,0.000303
3434,2518.29,0.000303
3435,1986.72,0.000303
3436,1136.57,0.000303
3437,0.01,0.000303
3438,0.01,0.000303
3439,0.01,0.000303
3440,0.01,0.000303
3441,0.01,0.000303
3442,0.01,0.000303
3443,0.01,0.000303
3444,0.01,0.000303
3445,0.01,0.000303
3446,0.01,0.000303
3447,0.01,0.000303
3448,0.01,0.000303
3449,0.01,0.000303
3450,2418.02,0.000303
3451,4772.19,0.000303
3452,6872.51,0.000303
3453,8544.95,0.000303
3454,9647.19,0.000303
3455,10081.63,0.000303
3456,9804.12,0.000303
3457,8827.89,0.000303
3458,7222.17,0.000303
3459,5105.92,0.000303
3460,2637.31,0.000303
3461,0.01,0.000303
3462,0.01,0.000303
3463,0.01,0.000303
3464,0.01,0.000303
3465,0.01,0.000303
3466,0.01,0.000303
3467,0.01,0.000303
3468,0.01,0.000303
3469,0.01,0.000303
3470,0.01,0.000303
3471,0.01,0.000303
3472,0.01,0.000303
3473,0.01,0.000303
3474,2329.6,0.000303
3475,4471.33,0.000303
3476,6291.55,0.000303
3477,7678.72,0.000303
3478,8548.84,0.000303
3479,8849.38,0.000303
3480,8561.62,0.000303
3481,7701.6,0.000303
3482,6319.51,0.000303
3483,4497.61,0.000303
3484,2346.53,0.000303
3485,0.01,0.000303
3486,0.01,0.000303
3487,0.01,0.000303
3488,0.01,0.000303
3489,0.01,0.000303
3490,0.01,0.000303
3491,0.01,0.000303
3492,0.01,0.000303
3493,0.01,0.000303
3494,0.01,0.000303
3495,0.01,0.000303
3496,0.01,0.000303
3497,0.01,0.000303
3498,2690.51,0.000303
3499,5211.33,0.000303
3500,7374.35,0.000303
3501,9017.29,0.000303
3502,10017.82,0.000303
3503,10304.4,0.000303
3504,9862.86,0.000303
3505,8737.85,0.000303
3506,7028.89,0.000303
3507,4881.43,0.000303
3508,2473.59,0.000303
3509,0.01,0.000303
3510,0.01,0.000303
3511,0.01,0.000303
3512,0.01,0.000303
3513,0.01,0.000303
3514,0.01,0.000303
3515,0.01,0.000303
3516,0.01,0.000303
3517,0.01,0.000303
3518,0.01,0.000303
3519,0.01,0.000303
3520,0.01,0.000303
3521,0.01,0.000303
3522,1153.17,0.000303
3523,2011.13,0.000303
3524,2541.92,0.000303
3525,2750.54,0.000303
3526,2674.42,0.000303
3527,2375.62,0.000303
3528,1931,0.000303
3529,1421.66,0.000303
3530,922.87,0.000303
3531,495.8,0.000303
3532,181.86,0.000303
3533,0.01,0.000303
3534,0.01,0.000303
3535,2.56,0.000303
3536,131.13,0.000303
3537,292.26,0.000303
3538,445.66,0.000303
3539,557.62,0.000303
3540,605.59,0.000303
3541,580.58,0.000303
3542,487.38,0.000303
3543,342.53,0.000303
3544,170.72,0.000303
3545,0.01,0.000303
3546,0.01,0.000303
3547,0.01,0.000303
3548,0.01,0.000303
3549,0.01,0.000303
3550,0.01,0.000303
3551,0.01,0.000303
3552,45.36,0.000303
3553,140,0.000303
3554,193.78,0.000303
3555,190.94,0.000303
3556,125.03,0.000303
3557,0.01,0.000303
3558,0.01,0.000303
3559,0.01,0.000303
3560,0.01,0.000303
3561,0.01,0.000303
3562,0.01,0.000303
3563,0.01,0.000303
3564,0.01,0.000303
3565,0.01,0.000303
3566,0.01,0.000303
3567,0.01,0.000303
3568,0.01,0.000303
3569,0.01,0.000303
3570,142.57,0.000303
3571,229,0.000303
3572,253.13,0.000303
3573,218.99,0.000303
3574,139.92,0.000303
3575,36.29,0.000303
3576,0.01,0.000303
3577,0.01,0.000303
3578,0.01,0.000303
3579,0.01,0.000303
3580,0.01,0.000303
3581,0.01,0.000303
3582,137.68,0.000303
3583,278.34,0.000303
3584,396.5,0.000303
3585,469.67,0.000303
3586,482.83,0.000303
3587,432.01,0.000303
3588,326.19,0.000303
3589,187.16,0.000303
3590,47.2,0.000303
3591,0.01,0.000303
3592,0.01,0.000303
3593,0.01,0.000303
3594,209.19,0.000303
3595,546.79,0.000303
3596,992.4,0.000303
3597,1503.69,0.000303
3598,2019.06,0.000303
3599,2463.34,0.000303
3600,2755.97,0.000303
3601,2820.97,0.000303
3602,2597.37,0.000303
3603,2049.02,0.000303
3604,1172.17,0.000303
3605,0.01,0.000303
3606,0.01,0.000303
3607,0.01,0.000303
3608,0.01,0.000303
3609,0.01,0.000303
3610,0.01,0.000303
3611,0.01,0.000303
3612,0.01,0.000303
3613,0.01,0.000303
3614,0.01,0.000303
3615,0.01,0.000303
3616,0.01,0.000303
3617,0.01,0.000303
3618,2492.2,0.000303
3619,4918.38,0.000303
3620,7082.74,0.000303
3621,8805.94,0.000303
3622,9941.42,0.000303
3623,10388.65,0.000303
3624,10102.25,0.000303
3625,9095.93,0.000303
3626,7441.13,0.000303
3627,5260.5,0.000303
3628,2717.03,0.000303
3629,0.01,0.000303
3630,0.01,0.000303
3631,0.01,0.000303
3632,0.01,0.000303
3633,0.01,0.000303
3634,0.01,0.000303
3635,0.01,0.000303
3636,0.01,0.000303
3637,0.01,0.000303
3638,0.01,0.000303
3639,0.01,0.000303
3640,0.01,0.000303
3641,0.01,0.000303
3642,2398.55,0.000303
3643,4603.48,0.000303
3644,6477.21,0.000303
3645,7904.97,0.000303
3646,8800.35,0.000303
3647,9109.33,0.000303
3648,8812.74,0.000303
3649,7927.15,0.000303
3650,6504.3,0.000303
3651,4628.92,0.000303
3652,2414.93,0.000303
3653,0.01,0.000303
3654,0.01,0.000303
3655,0.01,0.000303
3656,0.01,0.000303
3657,0.01,0.000303
3658,0.01,0.000303
3659,0.01,0.000303
3660,0.01,0.000303
3661,0.01,0.000303
3662,0.01,0.000303
3663,0.01,0.000303
3664,0.01,0.000303
3665,0.01,0.000303
3666,2767.27,0.000303
3667,5359.78,0.000303
3668,7584.08,0.000303
3669,9273.35,0.000303
3670,10301.84,0.000303
3671,10596.09,0.000303
3672,10141.62,0.000303
3673,8984.42,0.000303
3674,7226.93,0.000303
3675,5018.74,0.000303
3676,2543.06,0.000303
3677,0.01,0.000303
3678,0.01,0.000303
3679,0.01,0.000303
3680,0.01,0.000303
3681,0.01,0.000303
3682,0.01,0.000303
3683,0.01,0.000303
3684,0.01,0.000303
3685,0.01,0.000303
3686,0.01,0.000303
3687,0.01,0.000303
3688,0.01,0.000303
3689,0.01,0.000303
3690,1184.85,0.000303
3691,2066.29,0.000303
3692,2611.52,0.000303
3693,2825.73,0.000303
3694,2747.42,0.000303
3695,2440.35,0.000303
3696,1983.54,0.000303
3697,1460.27,0.000303
3698,947.89,0.000303
3699,509.23,0.000303
3700,186.77,0.000303
3701,0.01,0.000303
3702,0.01,0.000303
3703,2.63,0.000303
3704,134.65,0.000303
3705,300.1,0.000303
3706,457.59,0.000303
3707,572.52,0.000303
3708,621.74,0.000303
3709,596.04,0.000303
3710,500.34,0.000303
3711,351.63,0.000303
3712,175.24,0.000303
3713,0.01,0.000303
3714,0.01,0.000303
3715,0.01,0.000303
3716,0.01,0.000303
3717,0.01,0.000303
3718,0.01,0.000303
3719,0.01,0.000303
3720,46.55,0.000303
3721,143.65,0.000303
3722,198.83,0.000303
3723,195.91,0.000303
3724,128.28,0.000303
3725,0.01,0.000303
3726,0.01,0.000303
3727,0.01,0.000303
3728,0.01,0.000303
3729,0.01,0.000303
3730,0.01,0.000303
3731,0.01,0.000303
3732,0.01,0.000303
3733,0.01,0.000303
3734,0.01,0.000303
3735,0.01,0.000303
3736,0.01,0.000303
3737,0.01,0.000303
3738,146.19,0.000303
3739,234.8,0.000303
3740,259.53,0.000303
3741,224.52,0.000303
3742,143.45,0.000303
3743,37.21,0.000303
3744,0.01,0.000303
3745,0.01,0.000303
3746,0.01,0.000303
3747,0.01,0.000303
3748,0.01,0.000303
3749,0.01,0.000303
3750,141.1,0.000303
3751,285.24,0.000303
3752,406.32,0.000303
3753,481.28,0.000303
3754,494.75,0.000303
3755,442.66,0.000303
3756,334.21,0.000303
3757,191.75,0.000303
3758,48.36,0.000303
3759,0.01,0.000303
3760,0.01,0.000303
3761,0.01,0.000303
3762,214.28,0.000303
3763,560.08,0.000303
3764,1016.47,0.000303
3765,1540.1,0.000303
3766,2067.87,0.000303
3767,2522.78,0.000303
3768,2822.35,0.000303
3769,2888.79,0.000303
3770,2659.71,0.000303
3771,2098.1,0.000303
3772,1200.2,0.000303
3773,0.01,0.000303
3774,0.01,0.000303
3775,0.01,0.000303
3776,0.01,0.000303
3777,0.01,0.000303
3778,0.01,0.000303
3779,0.01,0.000303
3780,0.01,0.000303
3781,0.01,0.000303
3782,0.01,0.000303
3783,0.01,0.000303
3784,0.01,0.000303
3785,0.01,0.000303
3786,2550.31,0.000303
3787,5032.85,0.000303
3788,7247.28,0.000303
3789,9010.14,0.000303
3790,10171.52,0.000303
3791,10628.66,0.000303
3792,10335.22,0.000303
3793,9305.31,0.000303
3794,7612.1,0.000303
3795,5381.14,0.000303
3796,2779.23,0.000303
3797,0.01,0.000303
3798,0.01,0.000303
3799,0.01,0.000303
3800,0.01,0.000303
3801,0.01,0.000303
3802,0.01,0.000303
3803,0.01,0.000303
3804,0.01,0.000303
3805,0.01,0.000303
3806,0.01,0.000303
3807,0.01,0.000303
3808,0.01,0.000303
3809,0.01,0.000303
3810,2452.03,0.000303
3811,4705.93,0.000303
3812,6621.09,0.000303
3813,8080.23,0.000303
3814,8995.09,0.000303
3815,9310.53,0.000303
3816,9007.02,0.000303
3817,8101.57,0.000303
3818,6647.14,0.000303
3819,4730.38,0.000303
3820,2467.76,0.000303
3821,0.01,0.000303
3822,0.01,0.000303
3823,0.01,0.000303
3824,0.01,0.000303
3825,0.01,0.000303
3826,0.01,0.000303
3827,0.01,0.000303
3828,0.01,0.000303
3829,0.01,0.000303
3830,0.01,0.000303
3831,0.01,0.000303
3832,0.01,0.000303
3833,0.01,0.000303
3834,2826.17,0.000303
3835,5473.65,0.000303
3836,7744.89,0.000303
3837,9469.59,0.000303
3838,10519.42,0.000303
3839,10819.44,0.000303
3840,10354.96,0.000303
3841,9173.05,0.000303
3842,7378.35,0.000303
3843,5123.69,0.000303
3844,2596.13,0.000303
3845,0.01,0.000303
3846,0.01,0.000303
3847,0.01,0.000303
3848,0.01,0.000303
3849,0.01,0.000303
3850,0.01,0.000303
3851,0.01,0.000303
3852,0.01,0.000303
3853,0.01,0.000303
3854,0.01,0.000303
3855,0.01,0.000303
3856,0.01,0.000303
3857,0.01,0.000303
3858,1208.88,0.000303
3859,2108.11,0.000303
3860,2664.27,0.000303
3861,2882.7,0.000303
3862,2802.69,0.000303
3863,2489.35,0.000303
3864,2023.28,0.000303
3865,1489.47,0.000303
3866,966.8,0.000303
3867,519.36,0.000303
3868,190.48,0.000303
3869,0.01,0.000303
3870,0.01,0.000303
3871,2.68,0.000303
3872,137.3,0.000303
3873,306,0.000303
3874,466.56,0.000303
3875,583.73,0.000303
3876,633.89,0.000303
3877,607.66,0.000303
3878,510.07,0.000303
3879,358.45,0.000303
3880,178.64,0.000303
3881,0.01,0.000303
3882,0.01,0.000303
3883,0.01,0.000303
3884,0.01,0.000303
3885,0.01,0.000303
3886,0.01,0.000303
3887,0.01,0.000303
3888,47.44,0.000303
3889,146.38,0.000303
3890,202.6,0.000303
3891,199.62,0.000303
3892,130.7,0.000303
3893,0.01,0.000303
3894,0.01,0.000303
3895,0.01,0.000303
3896,0.01,0.000303
3897,0.01,0.000303
3898,0.01,0.000303
3899,0.01,0.000303
3900,0.01,0.000303
3901,0.01,0.000303
3902,0.01,0.000303
3903,0.01,0.000303
3904,0.01,0.000303
3905,0.01,0.000303
3906,148.86,0.000303
3907,239.08,0.000303
3908,264.26,0.000303
3909,228.6,0.000303
3910,146.05,0.000303
3911,37.88,0.000303
3912,0.01,0.000303
3913,0.01,0.000303
3914,0.01,0.000303
3915,0.01,0.000303
3916,0.01,0.000303
3917,0.01,0.000303
3918,143.61,0.000303
3919,290.31,0.000303
3920,413.52,0.000303
3921,489.79,0.000303
3922,503.47,0.000303
3923,450.45,0.000303
3924,340.08,0.000303
3925,195.11,0.000303
3926,49.2,0.000303
3927,0.01,0.000303
3928,0.01,0.000303
3929,0.01,0.000303
3930,217.99,0.000303
3931,569.75,0.000303
3932,1033.99,0.000303
3933,1566.57,0.000303
3934,2103.33,0.000303
3935,2565.94,0.000303
3936,2870.52,0.000303
3937,2937.97,0.000303
3938,2704.89,0.000303
3939,2133.66,0.000303
3940,1220.49,0.000303
3941,0.01,0.000303
3942,0.01,0.000303
3943,0.01,0.000303
3944,0.01,0.000303
3945,0.01,0.000303
3946,0.01,0.000303
3947,0.01,0.000303
3948,0.01,0.000303
3949,0.01,0.000303
3950,0.01,0.000303
3951,0.01,0.000303
3952,0.01,0.000303
3953,0.01,0.000303
3954,2591.97,0.000303
3955,5114.86,0.000303
3956,7365.07,0.000303
3957,9156.22,0.000303
3958,10336.02,0.000303
3959,10800.12,0.000303
3960,10501.52,0.000303
3961,9454.66,0.000303
3962,7733.97,0.000303
3963,5467.07,0.000303
3964,2823.5,0.000303
3965,0.01,0.000303
3966,0.01,0.000303
3967,0.01,0.000303
3968,0.01,0.000303
3969,0.01,0.000303
3970,0.01,0.000303
3971,0.01,0.000303
3972,0.01,0.000303
3973,0.01,0.000303
3974,0.01,0.000303
3975,0.01,0.000303
3976,0.01,0.000303
3977,0.01,0.000303
3978,2489.7,0.000303
3979,4778.03,0.000303
3980,6722.27,0.000303
3981,8203.38,0.000303
3982,9131.82,0.000303
3983,9451.68,0.000303
3984,9143.2,0.000303
3985,8223.74,0.000303
3986,6747.11,0.000303
3987,4801.33,0.000303
3988,2504.68,0.000303
3989,0.01,0.000303
3990,0.01,0.000303
3991,0.01,0.000303
3992,0.01,0.000303
3993,0.01,0.000303
3994,0.01,0.000303
3995,0.01,0.000303
3996,0.01,0.000303
3997,0.01,0.000303
3998,0.01,0.000303
3999,0.01,0.000303
4000,0.01,0.000303
4001,0.01,0.000303
4002,2866.86,0.000303
4003,5552.22,0.000303
4004,7855.75,0.000303
4005,9604.76,0.000303
4006,10669.15,0.000303
4007,10973,0.000303
4008,10501.52,0.000303
4009,9302.51,0.000303
4010,7482.18,0.000303
4011,5195.59,0.000303
4012,2632.46,0.000303
4013,0.01,0.000303
4014,0.01,0.000303
4015,0.01,0.000303
4016,0.01,0.000303
4017,0.01,0.000303
4018,0.01,0.000303
4019,0.01,0.000303
4020,0.01,0.000303
4021,0.01,0.000303
4022,0.01,0.000303
4023,0.01,0.000303
4024,0.01,0.000303
4025,0.01,0.000303
4026,1225.12,0.000303
4027,2136.34,0.000303
4028,2699.84,0.000303
4029,2921.07,0.000303
4030,2839.88,0.000303
4031,2522.28,0.000303
4032,2049.97,0.000303
4033,1509.06,0.000303
4034,979.48,0.000303
4035,526.15,0.000303
4036,192.97,0.000303
4037,0.01,0.000303
4038,0.01,0.000303
4039,2.72,0.000303
4040,139.07,0.000303
4041,309.92,0.000303
4042,472.53,0.000303
4043,591.18,0.000303
4044,641.95,0.000303
4045,615.36,0.000303
4046,516.51,0.000303
4047,362.97,0.000303
4048,180.88,0.000303
4049,0.01,0.000303
4050,0.01,0.000303
4051,0.01,0.000303
4052,0.01,0.000303
4053,0.01,0.000303
4054,0.01,0.000303
4055,0.01,0.000303
4056,48.02,0.000303
4057,148.17,0.000303
4058,205.06,0.000303
4059,202.04,0.000303
4060,132.28,0.000303
4061,0.01,0.000303
4062,0.01,0.000303
4063,0.01,0.000303
4064,0.01,0.000303
4065,0.01,0.000303
4066,0.01,0.000303
4067,0.01,0.000303
4068,0.01,0.000303
4069,0.01,0.000303
4070,0.01,0.000303
4071,0.01,0.000303
4072,0.01,0.000303
4073,0.01,0.000303
4074,150.58,0.000303
4075,241.83,0.000303
4076,267.28,0.000303
4077,231.2,0.000303
4078,147.71,0.000303
4079,38.31,0.000303
4080,0.01,0.000303
4081,0.01,0.000303
4082,0.01,0.000303
4083,0.01,0.000303
4084,0.01,0.000303
4085,0.01,0.000303
4086,145.2,0.000303
4087,293.51,0.000303
4088,418.06,0.000303
4089,495.14,0.000303
4090,508.96,0.000303
4091,455.33,0.000303
4092,343.75,0.000303
4093,197.21,0.000303
4094,49.73,0.000303
4095,0.01,0.000303
4096,0.01,0.000303
4097,0.01,0.000303
4098,220.29,0.000303
4099,575.75,0.000303
4100,1044.83,0.000303
4101,1582.94,0.000303
4102,2125.23,0.000303
4103,2592.55,0.000303
4104,2900.18,0.000303
4105,2968.21,0.000303
4106,2732.62,0.000303
4107,2155.45,0.000303
4108,1232.9,0.000303
4109,0.01,0.000303
4110,0.01,0.000303
4111,0.01,0.000303
4112,0.01,0.000303
4113,0.01,0.000303
4114,0.01,0.000303
4115,0.01,0.000303
4116,0.01,0.000303
4117,0.01,0.000303
4118,0.01,0.000303
4119,0.01,0.000303
4120,0.01,0.000303
4121,0.01,0.000303
4122,2616.91,0.000303
4123,5163.87,0.000303
4124,7435.36,0.000303
4125,9243.24,0.000303
4126,10433.85,0.000303
4127,10901.92,0.000303
4128,10600.1,0.000303
4129,9543.04,0.000303
4130,7805.95,0.000303
4131,5517.74,0.000303
4132,2849.56,0.000303
4133,0.01,0.000303
4134,0.01,0.000303
4135,0.01,0.000303
4136,0.01,0.000303
4137,0.01,0.000303
4138,0.01,0.000303
4139,0.01,0.000303
4140,0.01,0.000303
4141,0.01,0.000303
4142,0.01,0.000303
4143,0.01,0.000303
4144,0.01,0.000303
4145,0.01,0.000303
4146,2511.31,0.000303
4147,4819.32,0.000303
4148,6780.09,0.000303
4149,8273.62,0.000303
4150,9209.65,0.000303
4151,9531.87,0.000303
4152,9220.41,0.000303
4153,8292.86,0.000303
4154,6803.56,0.000303
4155,4841.31,0.000303
4156,2525.43,0.000303
4157,0.01,0.000303
4158,0.01,0.000303
4159,0.01,0.000303
4160,0.01,0.000303
4161,0.01,0.000303
4162,0.01,0.000303
4163,0.01,0.000303
4164,0.01,0.000303
4165,0.01,0.000303
4166,0.01,0.000303
4167,0.01,0.000303
4168,0.01,0.000303
4169,0.01,0.000303
4170,2889.04,0.000303
4171,5594.98,0.000303
4172,7915.94,0.000303
4173,9677.97,0.000303
4174,10750.06,0.000303
4175,11055.79,0.000303
4176,10580.34,0.000303
4177,9371.96,0.000303
4178,7537.76,0.000303
4179,5233.97,0.000303
4180,2651.81,0.000303
4181,0.01,0.000303
4182,0.01,0.000303
4183,0.01,0.000303
4184,0.01,0.000303
4185,0.01,0.000303
4186,0.01,0.000303
4187,0.01,0.000303
4188,0.01,0.000303
4189,0.01,0.000303
4190,0.01,0.000303
4191,0.01,0.000303
4192,0.01,0.000303
4193,0.01,0.000303
4194,1233.45,0.000303
4195,2150.79,0.000303
4196,2718,0.000303
4197,2940.6,0.000303
4198,2858.76,0.000303
4199,2538.95,0.000303
4200,2063.43,0.000303
4201,1518.91,0.000303
4202,985.84,0.000303
4203,529.55,0.000303
4204,194.2,0.000303
4205,0.01,0.000303
4206,0.01,0.000303
4207,2.73,0.000303
4208,139.94,0.000303
4209,311.85,0.000303
4210,475.45,0.000303
4211,594.81,0.000303
4212,645.87,0.000303
4213,619.1,0.000303
4214,519.63,0.000303
4215,365.14,0.000303
4216,181.96,0.000303
4217,0.01,0.000303
4218,0.01,0.000303
4219,0.01,0.000303
4220,0.01,0.000303
4221,0.01,0.000303
4222,0.01,0.000303
4223,0.01,0.000303
4224,48.29,0.000303
4225,149,0.000303
4226,206.2,0.000303
4227,203.15,0.000303
4228,133,0.000303
4229,0.01,0.000303
4230,0.01,0.000303
4231,0.01,0.000303
4232,0.01,0.000303
4233,0.01,0.000303
4234,0.01,0.000303
4235,0.01,0.000303
4236,0.01,0.000303
4237,0.01,0.000303
4238,0.01,0.000303
4239,0.01,0.000303
4240,0.01,0.000303
4241,0.01,0.000303
4242,151.32,0.000303
4243,243.01,0.000303
4244,268.58,0.000303
4245,232.32,0.000303
4246,148.41,0.000303
4247,38.49,0.000303
4248,0.01,0.000303
4249,0.01,0.000303
4250,0.01,0.000303
4251,0.01,0.000303
4252,0.01,0.000303
4253,0.01,0.000303
4254,145.85,0.000303
4255,294.81,0.000303
4256,419.89,0.000303
4257,497.3,0.000303
4258,511.15,0.000303
4259,457.28,0.000303
4260,345.21,0.000303
4261,198.04,0.000303
4262,49.94,0.000303
4263,0.01,0.000303
4264,0.01,0.000303
4265,0.01,0.000303
4266,221.17,0.000303
4267,578.04,0.000303
4268,1048.94,0.000303
4269,1589.1,0.000303
4270,2133.42,0.000303
4271,2602.44,0.000303
4272,2911.13,0.000303
4273,2979.31,0.000303
4274,2742.73,0.000303
4275,2163.34,0.000303
4276,1237.37,0.000303
4277,0.01,0.000303
4278,0.01,0.000303
4279,0.01,0.000303
4280,0.01,0.000303
4281,0.01,0.000303
4282,0.01,0.000303
4283,0.01,0.000303
4284,0.01,0.000303
4285,0.01,0.000303
4286,0.01,0.000303
4287,0.01,0.000303
4288,0.01,0.000303
4289,0.01,0.000303
4290,2624.97,0.000303
4291,5179.58,0.000303
4292,7457.7,0.000303
4293,9270.65,0.000303
4294,10464.38,0.000303
4295,10933.41,0.000303
4296,10630.3,0.000303
4297,9569.86,0.000303
4298,7827.59,0.000303
4299,5532.83,0.000303
4300,2857.24,0.000303
4301,0.01,0.000303
4302,0.01,0.000303
4303,0.01,0.000303
4304,0.01,0.000303
4305,0.01,0.000303
4306,0.01,0.000303
4307,0.01,0.000303
4308,0.01,0.000303
4309,0.01,0.000303
4310,0.01,0.000303
4311,0.01,0.000303
4312,0.01,0.000303
4313,0.01,0.000303
4314,2516.72,0.000303
4315,4829.52,0.000303
4316,6794.18,0.000303
4317,8290.5,0.000303
4318,9228.08,0.000303
4319,9550.57,0.000303
4320,9238.15,0.000303
4321,8308.5,0.000303
4322,6816.12,0.000303
4323,4850.06,0.000303
4324,2529.9,0.000303
4325,0.01,0.000303
4326,0.01,0.000303
4327,0.01,0.000303
4328,0.01,0.000303
4329,0.01,0.000303
4330,0.01,0.000303
4331,0.01,0.000303
4332,0.01,0.000303
4333,0.01,0.000303
4334,0.01,0.000303
4335,0.01,0.000303
4336,0.01,0.000303
4337,0.01,0.000303
4338,2892.6,0.000303
4339,5601.65,0.000303
4340,7925.08,0.000303
4341,9688.77,0.000303
4342,10761.63,0.000303
4343,11067.27,0.000303
4344,10590.92,0.000303
4345,9380.97,0.000303
4346,7544.71,0.000303
4347,5238.6,0.000303
4348,2654.05,0.000303
4349,0.01,0.000303
4350,0.01,0.000303
4351,0.01,0.000303
4352,0.01,0.000303
4353,0.01,0.000303
4354,0.01,0.000303
4355,0.01,0.000303
4356,0.01,0.000303
4357,0.01,0.000303
4358,0.01,0.000303
4359,0.01,0.000303
4360,0.01,0.000303
4361,0.01,0.000303
