Hour,Total Load [W],Total Flow Rate [m3/s]
3254,7226.532285,0.000505
3255,7221.572658,0.000505
3256,7216.609315,0.000505
3257,7211.642261,0.000505
3258,7206.671496,0.000505
3259,7201.697023,0.000505
3260,7196.718845,0.000505
3261,7191.736966,0.000505
3262,7186.751386,0.000505
3263,7181.762109,0.000505
3264,7176.769137,0.000505
3265,7171.772473,0.000505
3266,7166.772119,0.000505
3267,7161.768079,0.000505
3268,7156.760354,0.000505
3269,7151.748947,0.000505
3270,7146.73386,0.000505
3271,7141.715098,0.000505
3272,7136.69266,0.000505
3273,7131.666552,0.000505
3274,7126.636774,0.000505
3275,7121.60333,0.000505
3276,7116.566223,0.000505
3277,7111.525454,0.000505
3278,7106.481026,0.000505
3279,7101.432943,0.000505
3280,7096.381206,0.000505
3281,7091.325819,0.000505
3282,7086.266783,0.000505
3283,7081.204101,0.000505
3284,7076.137777,0.000505
3285,7071.067812,0.000505
3286,7065.994209,0.000505
3287,7060.916971,0.000505
3288,7055.836101,0.000505
3289,7050.751601,0.000505
3290,7045.663473,0.000505
3291,7040.571721,0.000505
3292,7035.476346,0.000505
3293,7030.377352,0.000505
3294,7025.274742,0.000505
3295,7020.168517,0.000505
3296,7015.05868,0.000505
3297,7009.945235,0.000505
3298,7004.828183,0.000505
3299,6999.707527,0.000505
3300,6994.583271,0.000505
3301,6989.455415,0.000505
3302,6984.323965,0.000505
3303,6979.188921,0.000505
3304,6974.050286,0.000505
3305,6968.908064,0.000505
3306,6963.762256,0.000505
3307,6958.612866,0.000505
3308,6953.459896,0.000505
3309,6948.303348,0.000505
3310,6943.143226,0.000505
3311,6937.979532,0.000505
3312,6932.812269,0.000505
3313,6927.641439,0.000505
3314,6922.467045,0.000505
3315,6917.28909,0.000505
3316,6912.107576,0.000505
3317,6906.922506,0.000505
3318,6901.733882,0.000505
3319,6896.541708,0.000505
3320,6891.345987,0.000505
3321,6886.146719,0.000505
3322,6880.943909,0.000505
3323,6875.737559,0.000505
3324,6870.527672,0.000505
3325,6865.31425,0.000505
3326,6860.097297,0.000505
3327,6854.876814,0.000505
3328,6849.652804,0.000505
3329,6844.425271,0.000505
3330,6839.194216,0.000505
3331,6833.959643,0.000505
3332,6828.721554,0.000505
3333,6823.479952,0.000505
3334,6818.23484,0.000505
3335,6812.98622,0.000505
3336,6807.734095,0.000505
3337,6802.478467,0.000505
3338,6797.21934,0.000505
3339,6791.956716,0.000505
3340,6786.690598,0.000505
3341,6781.420989,0.000505
3342,6776.14789,0.000505
3343,6770.871306,0.000505
3344,6765.591238,0.000505
3345,6760.30769,0.000505
3346,6755.020664,0.000505
3347,6749.730162,0.000505
3348,6744.436188,0.000505
3349,6739.138745,0.000505
3350,6733.837834,0.000505
3351,6728.533459,0.000505
3352,6723.225622,0.000505
3353,6717.914327,0.000505
3354,6712.599576,0.000505
3355,6707.281371,0.000505
3356,6701.959715,0.000505
3357,6696.634612,0.000505
3358,6691.306064,0.000505
3359,6685.974073,0.000505
3360,6680.638642,0.000505
3361,6675.299775,0.000505
3362,6669.957473,0.000505
3363,6664.61174,0.000505
3364,6659.262578,0.000505
3365,6653.90999,0.000505
3366,6648.55398,0.000505
3367,6643.194548,0.000505
3368,6637.831699,0.000505
3369,6632.465436,0.000505
3370,6627.09576,0.000505
3371,6621.722674,0.000505
3372,6616.346182,0.000505
3373,6610.966287,0.000505
3374,6605.58299,0.000505
3375,6600.196295,0.000505
3376,6594.806204,0.000505
3377,6589.41272,0.000505
3378,6584.015847,0.000505
3379,6578.615586,0.000505
3380,6573.211941,0.000505
3381,6567.804914,0.000505
3382,6562.394509,0.000505
3383,6556.980727,0.000505
3384,6551.563572,0.000505
3385,6546.143047,0.000505
3386,6540.719153,0.000505
3387,6535.291895,0.000505
3388,6529.861275,0.000505
3389,6524.427295,0.000505
3390,6518.989959,0.000505
3391,6513.549269,0.000505
3392,6508.105228,0.000505
3393,6502.657839,0.000505
3394,6497.207104,0.000505
3395,6491.753027,0.000505
3396,6486.29561,0.000505
3397,6480.834857,0.000505
3398,6475.370769,0.000505
3399,6469.90335,0.000505
3400,6464.432602,0.000505
3401,6458.958529,0.000505
3402,6453.481132,0.000505
3403,6448.000416,0.000505
3404,6442.516382,0.000505
3405,6437.029034,0.000505
3406,6431.538375,0.000505
3407,6426.044407,0.000505
3408,6420.547132,0.000505
3409,6415.046555,0.000505
3410,6409.542677,0.000505
3411,6404.035502,0.000505
3412,6398.525032,0.000505
3413,6393.011271,0.000505
3414,6387.494221,0.000505
3415,6381.973884,0.000505
3416,6376.450264,0.000505
3417,6370.923364,0.000505
3418,6365.393186,0.000505
3419,6359.859733,0.000505
3420,6354.323009,0.000505
3421,6348.783015,0.000505
3422,6343.239756,0.000505
3423,6337.693233,0.000505
3424,6332.143449,0.000505
3425,6326.590408,0.000505
3426,6321.034112,0.000505
3427,6315.474564,0.000505
3428,6309.911767,0.000505
3429,6304.345724,0.000505
3430,6298.776437,0.000505
3431,6293.20391,0.000505
3432,6287.628146,0.000505
3433,6282.049147,0.000505
3434,6276.466916,0.000505
3435,6270.881455,0.000505
3436,6265.292769,0.000505
3437,6259.70086,0.000505
3438,6254.10573,0.000505
3439,6248.507383,0.000505
3440,6242.905821,0.000505
3441,6237.301047,0.000505
3442,6231.693064,0.000505
3443,6226.081876,0.000505
3444,6220.467484,0.000505
3445,6214.849893,0.000505
3446,6209.229104,0.000505
3447,6203.60512,0.000505
3448,6197.977945,0.000505
3449,6192.347582,0.000505
3450,6186.714033,0.000505
3451,6181.077301,0.000505
3452,6175.437389,0.000505
3453,6169.7943,0.000505
3454,6164.148037,0.000505
3455,6158.498602,0.000505
3456,6152.846,0.000505
3457,6147.190232,0.000505
3458,6141.531301,0.000505
3459,6135.869211,0.000505
3460,6130.203964,0.000505
3461,6124.535564,0.000505
3462,6118.864013,0.000505
3463,6113.189314,0.000505
3464,6107.511469,0.000505
3465,6101.830483,0.000505
3466,6096.146358,0.000505
3467,6090.459096,0.000505
3468,6084.768701,0.000505
3469,6079.075176,0.000505
3470,6073.378523,0.000505
3471,6067.678746,0.000505
3472,6061.975847,0.000505
3473,6056.26983,0.000505
3474,6050.560696,0.000505
3475,6044.848451,0.000505
3476,6039.133095,0.000505
3477,6033.414632,0.000505
3478,6027.693066,0.000505
3479,6021.968398,0.000505
3480,6016.240632,0.000505
3481,6010.509771,0.000505
3482,6004.775819,0.000505
3483,5999.038776,0.000505
3484,5993.298648,0.000505
3485,5987.555436,0.000505
3486,5981.809144,0.000505
3487,5976.059775,0.000505
3488,5970.307331,0.000505
3489,5964.551815,0.000505
3490,5958.793231,0.000505
3491,5953.031582,0.000505
3492,5947.26687,0.000505
3493,5941.499098,0.000505
3494,5935.728269,0.000505
3495,5929.954387,0.000505
3496,5924.177455,0.000505
3497,5918.397474,0.000505
3498,5912.614449,0.000505
3499,5906.828381,0.000505
3500,5901.039276,0.000505
3501,5895.247134,0.000505
3502,5889.451959,0.000505
3503,5883.653754,0.000505
3504,5877.852523,0.000505
3505,5872.048268,0.000505
3506,5866.240991,0.000505
3507,5860.430697,0.000505
3508,5854.617388,0.000505
3509,5848.801066,0.000505
3510,5842.981736,0.000505
3511,5837.1594,0.000505
3512,5831.334061,0.000505
3513,5825.505722,0.000505
3514,5819.674386,0.000505
3515,5813.840056,0.000505
3516,5808.002735,0.000505
3517,5802.162425,0.000505
3518,5796.319131,0.000505
3519,5790.472855,0.000505
3520,5784.6236,0.000505
3521,5778.771369,0.000505
3522,5772.916166,0.000505
3523,5767.057992,0.000505
3524,5761.196851,0.000505
3525,5755.332746,0.000505
3526,5749.465681,0.000505
3527,5743.595657,0.000505
3528,5737.722679,0.000505
3529,5731.846749,0.000505
3530,5725.96787,0.000505
3531,5720.086045,0.000505
3532,5714.201278,0.000505
3533,5708.313571,0.000505
3534,5702.422927,0.000505
3535,5696.529349,0.000505
3536,5690.632841,0.000505
3537,5684.733405,0.000505
3538,5678.831045,0.000505
3539,5672.925763,0.000505
3540,5667.017563,0.000505
3541,5661.106447,0.000505
3542,5655.192419,0.000505
3543,5649.275481,0.000505
3544,5643.355637,0.000505
3545,5637.43289,0.000505
3546,5631.507243,0.000505
3547,5625.578698,0.000505
3548,5619.647259,0.000505
3549,5613.71293,0.000505
3550,5607.775712,0.000505
3551,5601.835609,0.000505
3552,5595.892624,0.000505
3553,5589.94676,0.000505
3554,5583.998021,0.000505
3555,5578.046409,0.000505
3556,5572.091927,0.000505
3557,5566.134579,0.000505
3558,5560.174367,0.000505
3559,5554.211294,0.000505
3560,5548.245364,0.000505
3561,5542.27658,0.000505
3562,5536.304944,0.000505
3563,5530.330461,0.000505
3564,5524.353132,0.000505
3565,5518.372961,0.000505
3566,5512.389951,0.000505
3567,5506.404105,0.000505
3568,5500.415426,0.000505
3569,5494.423918,0.000505
3570,5488.429583,0.000505
3571,5482.432424,0.000505
3572,5476.432445,0.000505
3573,5470.429649,0.000505
3574,5464.424038,0.000505
3575,5458.415616,0.000505
3576,5452.404385,0.000505
3577,5446.39035,0.000505
3578,5440.373513,0.000505
3579,5434.353877,0.000505
3580,5428.331445,0.000505
3581,5422.306221,0.000505
3582,5416.278207,0.000505
3583,5410.247406,0.000505
3584,5404.213822,0.000505
3585,5398.177458,0.000505
3586,5392.138317,0.000505
3587,5386.096402,0.000505
3588,5380.051715,0.000505
3589,5374.004261,0.000505
3590,5367.954043,0.000505
3591,5361.901062,0.000505
3592,5355.845323,0.000505
3593,5349.786829,0.000505
3594,5343.725583,0.000505
3595,5337.661587,0.000505
3596,5331.594846,0.000505
3597,5325.525361,0.000505
3598,5319.453137,0.000505
3599,5313.378176,0.000505
3600,5307.300482,0.000505
3601,5301.220057,0.000505
3602,5295.136905,0.000505
3603,5289.051029,0.000505
3604,5282.962431,0.000505
3605,5276.871116,0.000505
3606,5270.777086,0.000505
3607,5264.680345,0.000505
3608,5258.580895,0.000505
3609,5252.47874,0.000505
3610,5246.373882,0.000505
3611,5240.266326,0.000505
3612,5234.156074,0.000505
3613,5228.043129,0.000505
3614,5221.927494,0.000505
3615,5215.809173,0.000505
3616,5209.688168,0.000505
3617,5203.564483,0.000505
3618,5197.438122,0.000505
3619,5191.309086,0.000505
3620,5185.17738,0.000505
3621,5179.043006,0.000505
3622,5172.905967,0.000505
3623,5166.766268,0.000505
3624,5160.62391,0.000505
3625,5154.478898,0.000505
3626,5148.331233,0.000505
3627,5142.18092,0.000505
3628,5136.027962,0.000505
3629,5129.872361,0.000505
3630,5123.714121,0.000505
3631,5117.553246,0.000505
3632,5111.389737,0.000505
3633,5105.223599,0.000505
3634,5099.054834,0.000505
3635,5092.883446,0.000505
3636,5086.709439,0.000505
3637,5080.532814,0.000505
3638,5074.353575,0.000505
3639,5068.171726,0.000505
3640,5061.98727,0.000505
3641,5055.800209,0.000505
3642,5049.610547,0.000505
3643,5043.418288,0.000505
3644,5037.223434,0.000505
3645,5031.025988,0.000505
3646,5024.825954,0.000505
3647,5018.623335,0.000505
3648,5012.418134,0.000505
3649,5006.210355,0.000505
3650,5000,0.000505
3651,4993.787073,0.000505
3652,4987.571576,0.000505
3653,4981.353514,0.000505
3654,4975.132889,0.000505
3655,4968.909705,0.000505
3656,4962.683964,0.000505
3657,4956.45567,0.000505
3658,4950.224826,0.000505
3659,4943.991436,0.000505
3660,4937.755502,0.000505
3661,4931.517027,0.000505
3662,4925.276016,0.000505
3663,4919.032471,0.000505
3664,4912.786395,0.000505
3665,4906.537792,0.000505
3666,4900.286664,0.000505
3667,4894.033016,0.000505
3668,4887.77685,0.000505
3669,4881.518169,0.000505
3670,4875.256977,0.000505
3671,4868.993276,0.000505
3672,4862.727071,0.000505
3673,4856.458364,0.000505
3674,4850.187159,0.000505
3675,4843.913458,0.000505
3676,4837.637266,0.000505
3677,4831.358584,0.000505
3678,4825.077418,0.000505
3679,4818.793768,0.000505
3680,4812.50764,0.000505
3681,4806.219036,0.000505
3682,4799.927959,0.000505
3683,4793.634413,0.000505
3684,4787.338401,0.000505
3685,4781.039926,0.000505
3686,4774.738991,0.000505
3687,4768.4356,0.000505
3688,4762.129756,0.000505
3689,4755.821462,0.000505
3690,4749.510721,0.000505
3691,4743.197536,0.000505
3692,4736.881912,0.000505
3693,4730.56385,0.000505
3694,4724.243355,0.000505
3695,4717.92043,0.000505
3696,4711.595077,0.000505
3697,4705.2673,0.000505
3698,4698.937103,0.000505
3699,4692.604488,0.000505
3700,4686.269459,0.000505
3701,4679.932019,0.000505
3702,4673.592172,0.000505
3703,4667.24992,0.000505
3704,4660.905267,0.000505
3705,4654.558216,0.000505
3706,4648.208771,0.000505
3707,4641.856934,0.000505
3708,4635.502709,0.000505
3709,4629.146099,0.000505
3710,4622.787108,0.000505
3711,4616.425739,0.000505
3712,4610.061995,0.000505
3713,4603.695879,0.000505
3714,4597.327395,0.000505
3715,4590.956545,0.000505
3716,4584.583334,0.000505
3717,4578.207764,0.000505
3718,4571.829838,0.000505
3719,4565.449561,0.000505
3720,4559.066935,0.000505
3721,4552.681964,0.000505
3722,4546.29465,0.000505
3723,4539.904997,0.000505
3724,4533.513009,0.000505
3725,4527.118689,0.000505
3726,4520.722039,0.000505
3727,4514.323064,0.000505
3728,4507.921766,0.000505
3729,4501.51815,0.000505
3730,4495.112217,0.000505
3731,4488.703972,0.000505
3732,4482.293417,0.000505
3733,4475.880557,0.000505
3734,4469.465394,0.000505
3735,4463.047931,0.000505
3736,4456.628173,0.000505
3737,4450.206122,0.000505
3738,4443.781781,0.000505
3739,4437.355154,0.000505
3740,4430.926245,0.000505
3741,4424.495055,0.000505
3742,4418.06159,0.000505
3743,4411.625851,0.000505
3744,4405.187844,0.000505
3745,4398.747569,0.000505
3746,4392.305032,0.000505
3747,4385.860235,0.000505
3748,4379.413182,0.000505
3749,4372.963876,0.000505
3750,4366.51232,0.000505
3751,4360.058517,0.000505
3752,4353.602472,0.000505
3753,4347.144186,0.000505
3754,4340.683665,0.000505
3755,4334.22091,0.000505
3756,4327.755926,0.000505
3757,4321.288715,0.000505
3758,4314.81928,0.000505
3759,4308.347626,0.000505
3760,4301.873756,0.000505
3761,4295.397672,0.000505
3762,4288.919379,0.000505
3763,4282.438879,0.000505
3764,4275.956176,0.000505
3765,4269.471274,0.000505
3766,4262.984174,0.000505
3767,4256.494882,0.000505
3768,4250.0034,0.000505
3769,4243.509731,0.000505
3770,4237.013879,0.000505
3771,4230.515848,0.000505
3772,4224.01564,0.000505
3773,4217.513259,0.000505
3774,4211.008708,0.000505
3775,4204.501991,0.000505
3776,4197.993111,0.000505
3777,4191.482071,0.000505
3778,4184.968874,0.000505
3779,4178.453525,0.000505
3780,4171.936026,0.000505
3781,4165.416381,0.000505
3782,4158.894593,0.000505
3783,4152.370665,0.000505
3784,4145.844601,0.000505
3785,4139.316404,0.000505
3786,4132.786078,0.000505
3787,4126.253625,0.000505
3788,4119.71905,0.000505
3789,4113.182355,0.000505
3790,4106.643544,0.000505
3791,4100.102621,0.000505
3792,4093.559588,0.000505
3793,4087.014449,0.000505
3794,4080.467208,0.000505
3795,4073.917867,0.000505
3796,4067.366431,0.000505
3797,4060.812902,0.000505
3798,4054.257284,0.000505
3799,4047.69958,0.000505
3800,4041.139793,0.000505
3801,4034.577928,0.000505
3802,4028.013987,0.000505
3803,4021.447974,0.000505
3804,4014.879892,0.000505
3805,4008.309745,0.000505
3806,4001.737535,0.000505
3807,3995.163267,0.000505
3808,3988.586943,0.000505
3809,3982.008567,0.000505
3810,3975.428143,0.000505
3811,3968.845673,0.000505
3812,3962.261162,0.000505
3813,3955.674612,0.000505
3814,3949.086028,0.000505
3815,3942.495411,0.000505
3816,3935.902767,0.000505
3817,3929.308097,0.000505
3818,3922.711406,0.000505
3819,3916.112697,0.000505
3820,3909.511973,0.000505
3821,3902.909238,0.000505
3822,3896.304495,0.000505
3823,3889.697748,0.000505
3824,3883.088999,0.000505
3825,3876.478253,0.000505
3826,3869.865513,0.000505
3827,3863.250781,0.000505
3828,3856.634062,0.000505
3829,3850.015359,0.000505
3830,3843.394676,0.000505
3831,3836.772015,0.000505
3832,3830.14738,0.000505
3833,3823.520775,0.000505
3834,3816.892203,0.000505
3835,3810.261667,0.000505
3836,3803.629171,0.000505
3837,3796.994718,0.000505
3838,3790.358311,0.000505
3839,3783.719955,0.000505
3840,3777.079652,0.000505
3841,3770.437406,0.000505
3842,3763.79322,0.000505
3843,3757.147098,0.000505
3844,3750.499043,0.000505
3845,3743.849058,0.000505
3846,3737.197148,0.000505
3847,3730.543315,0.000505
3848,3723.887562,0.000505
3849,3717.229894,0.000505
3850,3710.570313,0.000505
3851,3703.908824,0.000505
3852,3697.245429,0.000505
3853,3690.580132,0.000505
3854,3683.912936,0.000505
3855,3677.243845,0.000505
3856,3670.572862,0.000505
3857,3663.899991,0.000505
3858,3657.225235,0.000505
3859,3650.548597,0.000505
3860,3643.870082,0.000505
3861,3637.189691,0.000505
3862,3630.50743,0.000505
3863,3623.823301,0.000505
3864,3617.137307,0.000505
3865,3610.449453,0.000505
3866,3603.759741,0.000505
3867,3597.068175,0.000505
3868,3590.374759,0.000505
3869,3583.679495,0.000505
3870,3576.982388,0.000505
3871,3570.283441,0.000505
3872,3563.582657,0.000505
3873,3556.880039,0.000505
3874,3550.175592,0.000505
3875,3543.469318,0.000505
3876,3536.761222,0.000505
3877,3530.051306,0.000505
3878,3523.339573,0.000505
3879,3516.626028,0.000505
3880,3509.910674,0.000505
3881,3503.193515,0.000505
3882,3496.474553,0.000505
3883,3489.753792,0.000505
3884,3483.031236,0.000505
3885,3476.306887,0.000505
3886,3469.580751,0.000505
3887,3462.85283,0.000505
3888,3456.123127,0.000505
3889,3449.391646,0.000505
3890,3442.65839,0.000505
3891,3435.923364,0.000505
3892,3429.186569,0.000505
3893,3422.448011,0.000505
3894,3415.707692,0.000505
3895,3408.965615,0.000505
3896,3402.221785,0.000505
3897,3395.476205,0.000505
3898,3388.728877,0.000505
3899,3381.979807,0.000505
3900,3375.228996,0.000505
3901,3368.476449,0.000505
3902,3361.722169,0.000505
3903,3354.96616,0.000505
3904,3348.208424,0.000505
3905,3341.448966,0.000505
3906,3334.687789,0.000505
3907,3327.924897,0.000505
3908,3321.160292,0.000505
3909,3314.393979,0.000505
3910,3307.62596,0.000505
3911,3300.85624,0.000505
3912,3294.084822,0.000505
3913,3287.311709,0.000505
3914,3280.536905,0.000505
3915,3273.760414,0.000505
3916,3266.982238,0.000505
3917,3260.202381,0.000505
3918,3253.420847,0.000505
3919,3246.637639,0.000505
3920,3239.852762,0.000505
3921,3233.066217,0.000505
3922,3226.278009,0.000505
3923,3219.488141,0.000505
3924,3212.696617,0.000505
3925,3205.90344,0.000505
3926,3199.108614,0.000505
3927,3192.312142,0.000505
3928,3185.514028,0.000505
3929,3178.714274,0.000505
3930,3171.912886,0.000505
3931,3165.109866,0.000505
3932,3158.305217,0.000505
3933,3151.498944,0.000505
3934,3144.691049,0.000505
3935,3137.881536,0.000505
3936,3131.070409,0.000505
3937,3124.257672,0.000505
3938,3117.443327,0.000505
3939,3110.627378,0.000505
3940,3103.809829,0.000505
3941,3096.990683,0.000505
3942,3090.169944,0.000505
3943,3083.347615,0.000505
3944,3076.5237,0.000505
3945,3069.698202,0.000505
3946,3062.871125,0.000505
3947,3056.042472,0.000505
3948,3049.212247,0.000505
3949,3042.380453,0.000505
3950,3035.547094,0.000505
3951,3028.712173,0.000505
3952,3021.875694,0.000505
3953,3015.037661,0.000505
3954,3008.198076,0.000505
3955,3001.356944,0.000505
3956,2994.514268,0.000505
3957,2987.670051,0.000505
3958,2980.824297,0.000505
3959,2973.97701,0.000505
3960,2967.128193,0.000505
3961,2960.277849,0.000505
3962,2953.425982,0.000505
3963,2946.572596,0.000505
3964,2939.717694,0.000505
3965,2932.86128,0.000505
3966,2926.003356,0.000505
3967,2919.143928,0.000505
3968,2912.282997,0.000505
3969,2905.420569,0.000505
3970,2898.556645,0.000505
3971,2891.691231,0.000505
3972,2884.824329,0.000505
3973,2877.955943,0.000505
3974,2871.086076,0.000505
3975,2864.214732,0.000505
3976,2857.341914,0.000505
3977,2850.467627,0.000505
3978,2843.591873,0.000505
3979,2836.714656,0.000505
3980,2829.83598,0.000505
3981,2822.955848,0.000505
3982,2816.074263,0.000505
3983,2809.19123,0.000505
3984,2802.306752,0.000505
3985,2795.420832,0.000505
3986,2788.533474,0.000505
3987,2781.644681,0.000505
3988,2774.754457,0.000505
3989,2767.862806,0.000505
3990,2760.969731,0.000505
3991,2754.075235,0.000505
3992,2747.179323,0.000505
3993,2740.281997,0.000505
3994,2733.383262,0.000505
